customer_id,age,occupation,potentially_vulnerable_address,bankruptcy_or_iva,deposits_60d_gbp,losses_60d_gbp,lifetime_npr_gbp,failed_dep_insufficient_funds_24h,payment_methods_added_7d,active_hours_24h,max_session_hours_24h,at_risk_session_hours_flag,active_hours_7d,deposits_1h_count,deposits_1h_total_gbp,withdrawal_within_24h,big_win_30d_gbp,wagered_24h_gbp,failed_dep_velocity_24h,loss_3d_gbp,payday_deposit_share_last_3d,monthly_loss_gbp,repeat_segment_entries_7d,previous_gamstop_or_se,timeouts_365d,spend_limit_changes_90d,spend_limit_increase_or_removal_count_90d,limit_type,current_spend_limit_gbp,reality_check_on,sof_approved,tr_high_deposits,tr_failed_dep_insufficient_funds,tr_multiple_payment_methods,tr_financial_vulnerability,tr_losses_over_time,tr_extended_gameplay,tr_long_session,tr_at_risk_hours,tr_weekly_hours,tr_binges,tr_big_win_then_increase,tr_high_wagering,tr_failed_dep_velocity,tr_high_velocity,tr_payday_pattern,tr_repetitive_behaviour,tr_prev_gamstop,tr_repeated_timeouts,tr_limit_fluctuations,tr_high_limit_active,tr_age_young,tr_age_old,tr_occ_unemployed,tr_occ_student,tr_occ_retired,tr_vulnerable_address,tr_limits_in_place_reduction,tr_reality_check,tr_sof_approved,sg_score,risk_band,high_risk_target
CUST_000341,18,retired,0,0,863.17,3289.53,620.55,0,0,1.05,1.05,0,7.76,1,105.49,0,1804.1,618.83,0,711.84,0.2474,503.99,0,1,0,3,2,none,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,45,medium,0
CUST_000342,42,employed,0,0,582.7,397.26,698.98,1,0,3.7,0.26,0,8.82,3,59.16,1,1956.28,2584.97,0,194.15,0.0852,517.43,0,0,0,0,0,weekly,2673.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-40,none_or_negative,0
CUST_000343,39,student,0,0,2259.45,438.17,284.5,0,2,0.97,0.71,0,8.24,0,71.32,0,375.99,794.64,0,1810.72,0.7247,332.19,1,0,0,1,1,monthly,3330.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-15,none_or_negative,0
CUST_000344,43,employed,0,0,1712.09,1457.02,1152.39,0,0,0.6,0.6,0,5.24,0,157.93,0,14052.13,3403.97,0,344.37,0.1683,1784.36,1,0,0,2,0,forced_global,139.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none_or_negative,0
CUST_000345,59,employed,0,0,1091.62,282.85,3014.38,0,0,7.7,0.96,0,4.43,0,39.14,1,5808.94,642.37,0,530.21,0.247,362.17,0,0,1,0,0,none,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-10,none_or_negative,0
CUST_000346,18,employed,0,0,1800.66,314.08,82.66,1,1,3.35,0.37,0,30.64,0,9.31,0,20075.27,8243.95,0,830.99,0.0629,2021.68,0,0,0,0,0,monthly,1636.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-15,none_or_negative,0
CUST_000347,30,student,0,0,713.09,805.05,253.23,0,0,1.33,1.33,0,13.25,0,232.01,0,155.93,1867.35,0,729.55,0.1382,2280.6,2,0,0,1,0,forced_non_global,278.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-15,none_or_negative,0
CUST_000348,46,employed,0,0,1079.18,825.49,381.15,0,0,1.16,0.27,0,21.82,0,20.75,0,14624.94,1309.24,0,1080.56,0.2848,1202.37,0,0,0,1,0,daily,1245.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-30,none_or_negative,0
CUST_000349,18,employed,0,0,1736.13,356.16,263.76,0,0,5.37,1.6,0,1.32,2,35.65,0,4205.74,37304.0,0,487.58,0.2155,169.6,0,0,1,1,1,monthly,8863.87,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,20,low,0
CUST_000350,57,employed,0,0,235.02,1284.07,1419.45,1,2,6.04,0.99,0,0.33,2,17.02,1,70230.62,2813.98,0,699.53,0.264,412.74,0,0,0,1,0,forced_global,2869.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-10,none_or_negative,0
CUST_000351,43,employed,0,1,4677.91,995.68,359.42,1,0,3.08,3.08,0,4.29,0,115.77,0,2870.63,2355.65,2,1951.11,0.471,368.76,0,0,0,0,0,monthly,278.97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-10,none_or_negative,0
CUST_000352,49,student,0,0,456.07,111.17,765.2,1,0,2.35,1.58,0,11.88,1,157.21,0,1103.96,6607.18,0,107.48,0.1603,934.24,1,0,1,2,1,weekly,3797.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-15,none_or_negative,0
CUST_000353,31,employed,0,0,703.93,1746.05,3609.39,0,0,0.71,0.71,0,4.28,1,396.9,0,5572.46,2435.11,0,785.13,0.4178,4428.93,0,0,0,0,0,weekly,2364.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-30,none_or_negative,0
CUST_000354,49,other,0,0,4893.66,452.61,97.2,0,1,0.57,0.57,0,11.46,1,421.4,0,1838.76,497.94,0,2416.34,0.5252,993.43,0,0,0,2,1,forced_global,6967.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,low,0
CUST_000355,52,employed,0,0,3180.69,1791.25,992.06,0,0,3.63,1.17,0,9.08,1,301.57,1,150.21,552.05,0,2916.75,0.0134,102.14,0,0,0,1,0,none,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none_or_negative,0
CUST_000356,41,employed,0,0,9652.38,7892.18,1576.93,3,0,5.98,4.34,0,21.82,0,351.26,0,27244.81,11094.29,1,1531.9,0.2962,3051.72,1,0,0,0,0,weekly,404.53,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,81,high,1
CUST_000357,41,employed,0,0,326.15,748.09,613.59,0,0,3.84,2.37,0,12.43,3,122.1,0,60.65,7281.61,1,194.58,0.1242,108.79,0,0,0,2,1,monthly,2155.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-30,none_or_negative,0
CUST_000358,42,retired,0,0,982.27,419.79,258.66,0,0,2.37,2.37,0,21.24,1,109.91,0,1806.91,127.11,1,1147.19,0.0359,1027.99,0,0,0,0,0,forced_global,495.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,low,0
CUST_000359,27,employed,0,0,1450.1,3176.08,460.55,0,1,2.97,2.97,0,16.97,1,65.65,0,8982.15,1957.43,0,713.71,0.5186,280.09,0,0,1,1,0,daily,289.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-30,none_or_negative,0
CUST_000360,36,employed,1,0,1559.35,345.67,693.92,0,0,2.43,2.05,0,13.5,0,178.15,0,393.99,372.6,0,432.71,0.0625,769.32,1,0,1,0,0,monthly,1765.85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,none_or_negative,0
CUST_000361,36,retired,0,0,12665.48,11548.41,1327.4,1,1,5.68,2.93,0,19.43,3,423.67,0,13149.35,7191.36,0,5154.52,0.1461,2043.01,1,0,0,2,1,none,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,233,high,1
CUST_000362,43,employed,0,0,13224.62,503.23,1507.05,0,0,2.56,2.56,0,3.23,0,58.15,0,1836.35,795.49,0,215.35,0.4992,617.84,0,0,0,0,0,none,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none_or_negative,0
CUST_000363,51,employed,0,0,3328.89,427.39,210.12,1,1,0.37,0.37,0,17.09,2,196.35,1,3838.84,402.5,0,142.0,0.2946,150.23,0,0,0,0,0,forced_non_global,31141.92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,-20,none_or_negative,0
CUST_000364,24,employed,0,0,1054.85,8522.81,150.59,1,0,3.36,1.1,1,6.71,2,97.7,0,831.9,929.97,0,343.54,0.1463,370.82,1,0,0,2,2,none,0.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,96,high,1
CUST_000365,36,employed,0,0,6062.97,1150.13,77.04,2,0,1.14,1.14,0,7.73,0,135.41,1,7963.82,5969.85,0,1191.9,0.3693,454.79,0,0,0,0,0,monthly,1855.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-30,none_or_negative,0
CUST_000366,57,unemployed_disabled,0,0,4000.9,9889.94,1092.99,0,0,6.96,1.45,0,22.05,2,234.32,0,14947.01,14533.8,0,4253.05,0.4813,3981.68,1,0,0,0,0,monthly,231.62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,162,high,1
CUST_000367,28,student,0,0,130.56,779.29,1608.69,2,0,2.29,1.03,0,16.72,3,4.51,1,15756.14,1917.16,0,73.72,0.0614,74.04,2,0,0,1,1,daily,678.86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,-65,none_or_negative,0
CUST_000368,27,student,0,0,515.95,725.78,192.56,0,0,5.29,5.29,0,5.3,0,107.79,0,17743.65,546.5,0,253.18,0.2197,940.7,1,0,0,0,0,forced_non_global,1611.94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,-65,none_or_negative,0
CUST_000369,41,unemployed_disabled,0,0,167.94,42.92,174.56,0,0,4.68,4.68,0,13.61,1,20.49,0,740.3,3304.44,0,140.71,0.3599,1387.58,1,0,0,1,0,daily,1258.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-10,none_or_negative,0
CUST_000370,49,retired,0,0,1226.25,2200.23,5588.65,1,1,3.23,0.53,0,14.16,0,279.4,0,986.33,481.24,0,487.66,0.4047,2136.23,0,0,0,0,0,monthly,917.55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-70,none_or_negative,0
CUST_000371,38,employed,0,0,1506.07,1175.99,2853.21,1,0,2.77,2.03,0,4.82,1,59.77,0,4117.29,1029.1,0,1047.95,0.2534,734.38,1,0,1,1,0,none,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none_or_negative,0
CUST_000372,55,employed,0,0,366.09,715.38,3035.74,1,0,1.15,1.15,0,14.78,2,24.49,1,1744.52,4354.06,0,571.29,0.0572,4189.77,0,0,1,1,0,forced_global,5765.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,low,0
CUST_000373,49,employed,0,0,766.19,1445.94,1027.83,0,0,4.01,4.01,0,1.93,3,47.09,0,1743.45,1705.49,0,2445.31,0.4363,218.92,1,0,1,0,0,monthly,1108.15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-25,none_or_negative,0
CUST_000374,49,other,0,0,432.33,831.23,1520.83,1,1,1.16,0.93,0,17.85,1,79.66,1,74.57,1957.38,0,746.82,0.4411,759.44,0,0,0,1,1,weekly,2249.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-30,none_or_negative,0
CUST_000375,45,other,0,0,1585.32,311.44,510.47,0,1,2.03,2.03,0,5.91,0,262.86,0,76.49,146.73,0,367.35,0.1833,1181.13,0,0,0,0,0,forced_global,3289.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none_or_negative,0
CUST_000376,68,student,0,0,766.67,1149.69,146.2,1,0,2.1,1.08,0,3.74,2,311.66,1,15855.95,5032.36,0,160.64,0.1254,95.99,4,0,0,1,1,weekly,1156.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,56,medium,0
CUST_000377,35,employed,0,0,4941.78,661.11,154.56,0,0,2.13,0.8,0,1.85,3,93.58,0,18541.24,2806.02,1,387.22,0.2403,1910.05,2,0,0,1,0,none,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-50,none_or_negative,0
CUST_000378,18,employed,0,0,2132.88,1678.52,702.46,0,0,0.76,0.28,0,13.89,1,47.54,0,1269.17,719.09,0,300.39,0.582,2282.81,0,0,0,0,0,none,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,low,0
CUST_000379,59,unemployed_disabled,0,0,8958.24,604.46,1936.4,0,0,0.87,0.37,0,14.04,3,142.68,0,15497.17,1531.14,0,816.42,0.0846,544.13,0,0,0,1,1,monthly,1693.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,-20,none_or_negative,0
CUST_000380,32,employed,0,0,1142.27,500.67,582.22,0,0,0.31,0.31,0,19.73,1,56.3,0,1009.04,2505.0,0,473.92,0.2879,1265.57,0,0,1,1,0,monthly,369.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-30,none_or_negative,0
CUST_000381,39,employed,0,0,23095.94,7374.0,3552.56,1,0,6.58,2.66,0,22.6,4,328.51,0,979.21,11188.23,0,1957.15,0.4502,1924.56,1,0,1,3,0,weekly,321.12,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,112,high,1
CUST_000382,55,employed,0,0,1804.54,330.51,634.22,0,1,0.84,0.84,0,6.46,0,34.98,1,479.48,222.61,0,595.8,0.3164,727.05,0,0,3,1,1,forced_non_global,1369.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-30,none_or_negative,0
CUST_000383,18,employed,0,0,1061.12,474.4,978.38,0,0,1.03,0.76,0,1.91,1,642.03,0,703.25,203.22,0,3051.91,0.3083,280.45,1,0,0,0,0,monthly,4831.49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,66,high,1
CUST_000384,22,employed,0,0,20015.81,1232.15,1634.37,0,0,1.51,1.51,0,8.24,0,125.34,0,739.19,2121.52,0,306.69,0.3625,239.3,0,0,0,0,0,weekly,1090.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-15,none_or_negative,0
CUST_000385,18,other,0,0,289.18,378.01,3026.06,0,0,0.73,0.05,0,2.98,0,61.42,0,67.23,946.15,0,1155.52,0.1388,1673.08,0,0,0,0,0,daily,612.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-15,none_or_negative,0
CUST_000386,28,student,0,0,1035.73,246.95,958.11,1,1,4.28,2.78,0,5.7,2,230.94,0,97.25,948.66,0,444.94,0.4798,789.05,1,0,0,1,0,none,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,low,0
CUST_000387,44,employed,0,0,340.53,1761.65,5909.97,0,1,7.96,0.97,0,18.29,0,157.6,1,183.07,539.19,0,312.63,0.4462,1354.72,2,0,0,1,0,forced_non_global,4404.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-30,none_or_negative,0
CUST_000388,45,employed,0,0,286.36,696.77,541.68,0,0,0.12,0.12,0,9.5,1,179.39,1,5431.7,189.4,1,483.75,0.3888,6920.25,1,0,0,0,0,monthly,4191.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-30,none_or_negative,0
CUST_000389,42,unemployed_disabled,0,0,227.79,1724.38,3002.36,0,0,2.88,0.97,0,4.17,0,136.43,1,2154.88,1350.82,1,2992.51,0.0874,5966.84,1,0,0,0,0,none,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10,low,0
CUST_000390,20,employed,0,0,3335.24,641.83,1328.54,2,0,0.47,0.47,0,4.3,2,124.79,1,13601.76,827.59,0,1398.51,0.2418,302.45,0,0,0,0,0,weekly,4794.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,-25,none_or_negative,0
CUST_000391,18,employed,0,0,476.51,451.63,93.45,0,2,2.42,0.46,0,6.41,2,286.75,1,289.6,670.0,1,17185.54,0.217,161.32,0,0,1,0,0,monthly,598.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,76,high,1
CUST_000392,39,student,0,0,1395.16,139.96,3314.55,0,0,3.47,2.19,0,6.56,2,50.29,1,4556.56,2287.48,0,177.32,0.3075,2584.7,0,0,1,0,0,monthly,915.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-15,none_or_negative,0
CUST_000393,32,employed,0,0,4391.64,258.44,254.95,0,0,0.2,0.2,0,1.74,1,261.51,1,1425.49,5827.72,0,2951.16,0.412,1134.94,1,0,0,2,1,none,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none_or_negative,0
CUST_000394,44,employed,0,0,2860.89,334.28,532.37,0,1,3.35,1.15,0,4.13,2,58.48,0,574.69,701.17,0,141.68,0.0946,1269.31,0,0,2,0,0,monthly,1182.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-30,none_or_negative,0
CUST_000395,47,retired,0,0,2722.92,1059.5,1829.03,0,0,6.28,0.99,0,21.83,0,173.87,0,1020.56,141.62,0,1617.21,0.0897,511.97,2,0,0,0,0,forced_global,3414.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,low,0
CUST_000396,40,employed,0,0,6059.38,717.39,308.61,0,1,4.75,2.09,0,4.88,3,415.77,0,575.71,976.4,0,128.51,0.576,696.72,0,0,0,2,1,monthly,1886.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-30,none_or_negative,0
CUST_000397,48,employed,0,0,8999.93,286.89,647.36,0,0,0.31,0.31,0,6.58,1,299.31,1,318.77,163.9,0,131.61,0.383,549.24,1,0,0,1,1,monthly,187.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-30,none_or_negative,0
CUST_000398,41,employed,0,0,514.81,49.59,1442.33,0,0,7.15,7.15,0,7.0,3,79.12,1,5830.2,300.48,0,56.02,0.4378,1017.81,0,1,1,2,1,monthly,5915.35,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,15,low,0
CUST_000399,45,other,0,0,2918.27,1270.57,283.34,1,0,7.73,5.66,0,3.61,2,17.28,1,184.23,4095.78,1,445.54,0.1089,313.73,0,0,1,1,0,forced_global,10205.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,low,0
CUST_000400,29,employed,0,0,1371.04,1923.68,540.05,0,0,1.52,1.52,0,14.16,1,216.99,1,246.4,2385.44,0,556.63,0.0815,89.36,2,0,2,0,0,forced_global,241.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none_or_negative,0
CUST_000401,36,employed,0,0,1554.43,2099.17,474.52,0,0,0.34,0.34,0,5.5,0,32.31,1,899.17,4134.16,1,768.06,0.5948,727.82,0,0,0,1,0,forced_non_global,2279.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-30,none_or_negative,0
CUST_000402,41,employed,0,0,397.05,304.85,2021.18,0,0,3.45,0.52,0,4.16,2,113.22,0,1266.35,7678.75,0,524.74,0.2927,677.89,0,0,0,0,0,forced_global,1891.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none_or_negative,0
CUST_000403,49,other,0,0,1057.43,2233.74,3929.36,1,0,2.72,2.72,0,15.6,5,60.82,1,351.23,299.48,0,516.16,0.6196,100.28,0,0,0,1,0,forced_global,879.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-10,none_or_negative,0
CUST_000404,33,unemployed_disabled,0,0,1179.44,1408.99,208.73,0,1,4.7,0.98,0,4.8,0,205.59,1,1364.86,666.29,1,281.92,0.4406,524.02,1,0,0,0,0,forced_global,1496.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,low,0
CUST_000405,45,employed,0,0,7523.57,1402.25,762.48,0,0,1.22,0.09,0,11.84,2,42.28,0,1018.6,23243.95,0,648.39,0.0951,449.29,1,0,1,1,0,weekly,3160.13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-25,none_or_negative,0
CUST_000406,35,employed,0,0,566.93,434.95,393.29,0,0,2.49,2.49,0,3.77,0,27.57,0,170.6,5259.51,0,1033.45,0.3978,2473.45,1,0,0,2,1,none,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-10,none_or_negative,0
CUST_000407,36,student,0,0,165.68,700.55,724.3,0,0,2.78,1.51,0,11.99,1,11.0,1,1493.89,7091.26,0,419.13,0.1531,3732.0,1,0,1,0,0,monthly,1864.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-15,none_or_negative,0
CUST_000408,49,retired,1,0,9201.22,6418.81,5191.87,0,1,5.23,2.84,0,21.29,3,386.42,0,65331.46,14735.9,1,4686.3,0.4467,2495.21,2,0,0,1,1,weekly,748.04,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,182,high,1
CUST_000409,18,retired,0,0,3618.88,8664.43,2169.78,0,0,1.33,2.61,0,14.96,4,105.06,0,1447.83,21909.39,0,4322.26,0.5153,4183.7,2,0,1,1,0,forced_non_global,4011.01,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,182,high,1
CUST_000410,21,other,0,0,1565.51,762.29,376.81,0,0,4.1,2.21,0,2.76,0,43.78,0,2959.03,2310.77,1,2359.32,0.054,831.87,0,0,0,0,0,weekly,441.47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,-25,none_or_negative,0
CUST_000411,19,employed,0,0,3485.26,969.04,155.4,0,0,0.5,0.5,0,17.06,0,79.8,0,2059.87,1913.53,1,1927.27,0.4623,1213.23,1,0,0,0,0,weekly,698.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-15,none_or_negative,0
CUST_000412,18,employed,0,0,1629.01,89.09,2100.82,1,0,1.93,0.73,0,11.9,0,122.84,0,549.64,634.91,0,253.6,0.1437,647.36,1,0,1,0,0,none,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,low,0
CUST_000413,29,employed,0,0,1169.46,2666.63,422.41,2,0,1.39,1.22,0,15.05,5,151.1,0,384.19,1137.08,2,903.87,0.1144,142.64,1,0,0,1,0,none,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none_or_negative,0
CUST_000414,48,retired,0,0,1539.14,1686.22,298.12,0,1,5.09,0.94,1,10.53,0,22.6,0,905.99,1665.13,0,1215.13,0.8467,2334.75,0,0,3,1,0,none,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35,medium,0
CUST_000415,34,employed,0,0,4200.43,1129.67,977.96,0,1,1.19,1.19,0,35.88,1,181.45,1,1889.65,1425.99,0,155.8,0.4909,1070.77,1,0,1,1,0,none,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none_or_negative,0
CUST_000416,41,employed,0,0,567.29,438.0,1323.43,0,0,0.58,0.58,0,10.15,1,199.04,0,1117.72,9958.36,1,579.72,0.4437,672.97,0,0,1,0,0,daily,817.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-40,none_or_negative,0
CUST_000417,52,student,0,0,3729.48,854.94,466.71,0,0,4.8,1.37,0,19.17,1,6.39,0,1416.39,347.92,1,1295.56,0.3659,3365.8,3,0,0,0,0,monthly,4315.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-15,none_or_negative,0
CUST_000418,55,employed,0,0,659.25,3464.64,247.29,0,1,2.68,0.67,0,6.82,4,153.09,0,322.45,5886.55,0,956.26,0.3226,2759.47,0,0,0,0,0,forced_non_global,1944.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-30,none_or_negative,0
